pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,blue_p0_pos_x,blue_p0_pos_y,blue_p0_pos_z,blue_p0_vel_x,blue_p0_vel_y,blue_p0_vel_z,blue_p0_boost,blue_p1_pos_x,blue_p1_pos_y,blue_p1_pos_z,blue_p1_vel_x,blue_p1_vel_y,blue_p1_vel_z,blue_p1_boost,blue_p2_pos_x,blue_p2_pos_y,blue_p2_pos_z,blue_p2_vel_x,blue_p2_vel_y,blue_p2_vel_z,blue_p2_boost,orange_p0_pos_x,orange_p0_pos_y,orange_p0_pos_z,orange_p0_vel_x,orange_p0_vel_y,orange_p0_vel_z,orange_p0_boost,orange_p1_pos_x,orange_p1_pos_y,orange_p1_pos_z,orange_p1_vel_x,orange_p1_vel_y,orange_p1_vel_z,orange_p1_boost,orange_p2_pos_x,orange_p2_pos_y,orange_p2_pos_z,orange_p2_vel_x,orange_p2_vel_y,orange_p2_vel_z,orange_p2_boost,Target_Goal_Value
1930.9834710490654,2253.3691885188223,816.8845402995591,182.2836630109282,961.8967777404328,-172.6462629578583,1593.7334694583712,593.805649729491,297.99958109775923,-1475.568448390303,-268.35927656133777,-9.663068259743,91.06904973440649,891.9484246186354,-2941.338936278219,100.0,-889.6537622775509,-276.4449679635072,0.0,25.186342612769785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1515.6595589626331,-593.805649729491,100.0,-537.318641578438,268.35927656133435,0.0,14.451833141652976,-902.9355042048379,2941.3389362782177,128.21641162713402,-1130.0510702451897,276.4449679635345,67.80746938453312,81.71027390832423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22145178723886091
1995.6932402285831,2184.0581057042064,724.3882365238605,-25.10552224616049,-1450.5277587156331,-195.28463684164933,1648.4683051657232,454.4353569656878,290.29578803195363,-81.72600337936387,-288.843575123492,-21.076104074848843,83.84113686293034,714.8564134778048,-3074.2581598119878,100.0,227.57387094669923,-254.9664894427542,0.0,26.875047127253104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1589.3662336222658,-454.43535696568756,100.0,888.798176106369,288.8435751234954,0.0,12.445501869919841,-781.7070177090682,3074.2581598119878,161.54277420865745,176.62823369789066,254.96648944274057,65.16920767934039,87.44015794205978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25748460676394874
2030.4024854617294,1734.9282679409994,623.7306529472302,-2667.750314422874,851.5112216851071,-205.1101225727689,1691.7949307952715,305.2465598837971,277.0258675691937,990.2757481332594,-307.61368649926567,-31.87266654850248,79.67633851745394,627.2188122565685,-3196.054306364933,100.0,757.6944560527329,-231.97487257719558,0.0,16.152929490863205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1688.4578805790836,-305.24655988379754,100.0,286.5203361385761,307.61368649925544,0.0,20.722936284796976,-569.4268950668283,3196.054306364933,193.06901853664465,267.0752378931468,231.97487257718876,60.624755006637514,89.43627972935306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2993803913123313
2009.5231049694103,1545.5411168106398,521.516069255689,-843.4218612580389,-1160.0762865950128,-201.47805679339172,1748.5976863453282,147.12464263750758,258.5779631813191,-463.12441835430263,-324.5582165390897,-41.73695761287064,60.45608219930623,386.5060977039166,-3306.0045577345663,100.0,944.0923580665873,-207.60656469833293,0.0,4.916550116085414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1741.2481850408901,-147.12464263750826,100.0,26.072618065202278,324.55821653911016,0.0,37.39678133602371,-418.4628544310751,3306.0045577345663,221.8730060073361,1086.2510282822482,207.60656469833975,54.30703602433283,88.91746275833165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.348093114492442
1977.1590341695442,1251.381913667128,424.4509220107242,-2153.5711701395758,-516.357692595742,-184.6267442332021,1747.3181769406638,-18.991995626469816,235.49167370596936,116.99584446904169,-339.57660529019904,-50.38044801929033,56.493366170320165,177.85760844995258,-3403.4563970284626,100.0,-1813.9520146064917,-182.00618332477688,0.0,2.281023975711581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1838.822232114728,18.991995626470043,100.0,-1665.1193528083218,339.57660529019904,0.0,46.30435927187382,-337.278750593875,3403.456397028462,247.11222368095434,-280.1259580970186,182.0061833247837,46.40084320249386,93.64530205236356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4047319726783238
1929.3243489768392,981.9562045286026,338.9037863101327,223.3140408885822,-503.22541170979264,-155.6618222149885,1806.4656488053568,-192.1175098442974,208.4422701497796,-720.5767963590665,-352.57972378532656,-57.550316781787245,48.152517789475056,45.15717403683455,-3487.8314811273885,100.0,-152.24422949996773,-155.32565790730587,0.0,6.454563134792796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1720.6715030124476,192.11750984429693,100.0,1096.234995196254,352.57972378531804,0.0,48.39127124632886,-48.837674811673885,3487.831481127388,268.0484276771497,399.77298517599326,155.32565790730587,37.13743166729273,93.07742397617567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4705866415856499
1730.632638770302,716.8211252454477,270.48752499474233,-964.4246028196142,451.6179760888673,-116.48371830014753,1846.5322936859213,-371.2244596861003,178.22094409803125,65.4835992214123,-363.4904029923939,-63.03684615850344,32.37442956469878,-120.81950982659494,-3558.6290729526345,100.0,899.0840748327621,-127.72332817971801,0.0,10.419915076488778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1646.0847768038657,371.2244596861012,100.0,417.5488001779672,363.4904029924178,0.0,69.67549499877862,161.52263270802422,3558.6290729526345,284.06923671383186,1005.0531348209178,127.72332817971801,26.787755018217467,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5471566423907612
1612.2715042901052,404.1219945688195,223.69102115456644,1794.3984336051722,-847.758123168648,-69.66296067569488,1826.9046588694637,-555.2499070606331,145.71166546224268,-85.89548719607478,-372.24389178621834,-66.67955586874498,24.10857761128493,-276.55505698342984,-3615.4290131681946,100.0,-1852.0116871147543,-99.3630044670499,0.0,13.196976323514294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1817.8938469758912,555.2499070606333,100.0,1378.8360304420746,372.24389178621664,0.0,68.19577862965662,338.41099118076744,3615.429013168194,294.7060441811399,-270.22117136089804,99.3630044670499,15.654539970044539,87.12601456041808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6361854860638709
1547.817450216686,38.72511590537695,201.58465646088007,-1521.665591788244,-491.01205529659416,-18.271522336380315,1816.0358786853417,-743.1017242869457,111.865326473615,284.6099960837512,-378.788241224147,-68.37189712061942,18.141005840540245,-492.86241056081093,-3657.8942136817927,100.0,-926.4679418524734,-70.41299552776763,0.0,14.326225474612473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1734.576533192236,743.1017242869455,100.0,270.0826415867459,378.78824122413675,0.0,85.09598843441415,545.2318187433693,3657.8942136817923,299.64772482468845,-61.26397124593865,70.41299552776081,4.063431635241841,82.36582013402126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7397003733882802
1193.1133384673678,-276.953878800297,205.61885928768783,-2106.0179403415523,-2549.276565420777,34.318735202751895,1621.5427650310214,-933.6650754962143,100.0,442.9881780645758,-383.0846128450696,0.0,24.760414761118934,-669.5727879133202,-3685.77265814667,100.0,619.3066150425454,-41.04510969910507,0.0,26.1285018222206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700.2587931816697,933.6650754962151,122.32807179279072,1496.058005247977,383.0846128450713,68.06436914952968,85.54165846593268,627.7319945746254,3685.77265814667,298.7497351193606,1371.28578432751,41.04510969910507,-7.646531553811258,77.44036440661584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8600583546412884
1042.9729509516924,-486.9498711048835,235.52894015177662,-1323.9888889630129,-3204.3726965171077,84.65729428364597,1588.20003406081,-1125.809032798847,100.0,-137.37715577384165,-385.1075091624398,0.0,6.865278041362799,-831.0356255718118,-3698.8988975918487,100.0,109.51217313141399,-11.433635273808704,0.0,29.501061769204163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1599.0635459431444,1125.8090327988473,155.8683768225448,1006.3536451109348,385.10750916243296,65.76596710919333,94.97395989181,844.4676368627512,3698.8988975918487,292.0383411488814,1155.4186788178504,11.433635273808704,-19.13283467548382,73.36489946933628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
861.3167117393338,-786.5943487714629,289.3524583463559,-931.3939893398418,-183.54796825692176,129.44137421806118,1535.468882597637,-1318.3932879522006,100.0,-400.4263707912969,-384.84492498295936,0.0,16.233641452240498,-1034.5714790480547,-3697.195032304819,100.0,-111.65645691996588,18.245693840901822,0.0,34.200559466668274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1499.4342524796773,1318.3932879521997,187.77453899463788,-531.2368065388364,384.84492498295253,61.54391896454996,95.5570255297952,1018.2556093658743,3697.195032304819,279.7098503262378,2460.3737845176734,-18.245693840901822,-30.059504836435735,59.14104152833565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621.328843976957,-1097.9999350162134,363.55798032005214,-1632.4293970513831,-2136.977674358872,165.73263117875683,1385.6748288353451,-1510.2749196974542,100.0,-854.0052681942188,-382.29841865333356,0.0,6.6330789720837755,-1159.5373940257161,-3680.671174139519,100.0,531.7559216583413,47.81674104358672,0.0,42.30823861206939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1324.4658933230055,1510.2749196974548,217.11330715709062,421.204780538078,382.29841865333356,55.5217190824078,97.62950902297119,1159.9978847986706,3680.671174139519,262.1248694270221,1104.5300291133901,-47.81674104358672,-40.1069383356662,45.67614575053791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384.9745622488483,-1345.6700954213363,453.2767817905228,-1237.4524267914271,-480.9886677249426,191.1499468971502,1320.9414703110795,-1700.3151766038436,100.0,-671.9440925846493,-377.4831028120434,0.0,10.557436708448733,-1299.9480968533553,-3649.4253865059586,100.0,603.619128742547,77.10401234869096,0.0,61.20487283388176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1297.3371708815164,1700.3151766038438,243.02652610346925,149.447999601108,377.4831028120366,47.87551603704898,98.51315743310815,1338.1270806232058,3649.4253865059586,239.79775688748956,543.1150682962664,-77.10401234869096,-48.98124903178015,35.16317671269945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.62059044820944,-1658.6988940871338,552.622291304812,1257.1832912674906,-598.2976382307936,204.02565704127312,1095.3559034454381,-1887.3862351663954,100.0,-2118.3997891052113,-370.4275547009388,0.0,7.677864615071703,-1366.4860284975753,-3603.643102397644,100.0,82.4265779955374,105.93369788293103,0.0,68.68651990410338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1094.1861532888013,1887.3862351663952,264.7562375026288,-399.1437082210939,370.4275547009388,38.82896028702447,98.45937855095758,1422.2434107799234,3603.643102397644,213.38157788625722,503.1058645239409,-105.9336978829242,-56.422864474924666,25.68955640907218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-176.38721133700813,-2007.8405242945946,655.0763161240385,-1473.120612003698,298.68994997330446,203.51496891963848,969.5542998933736,-2070.377893050184,100.0,321.7146939236943,-361.17364656927975,0.0,15.645058252575248,-1515.0429197712372,-3543.5960239105893,100.0,-1899.3292299933455,134.13470338701245,0.0,70.61967949868774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1016.2951744694367,2070.3778930501835,281.6668500826989,486.47659627656424,361.17364656927975,28.64666242791799,86.98131445072801,1525.4074793448408,3543.5960239105893,183.6490022715765,1191.3205196677632,-134.13470338700563,-62.21411836767828,24.15985243044709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-437.3403872889728,-2082.4411015670303,753.9167096317008,297.9035164910738,-1991.780545382021,189.6513894680288,809.3518931206414,-2248.2041577590144,100.0,-633.2208160624981,-349.7762971762245,0.0,28.553306895236723,-1534.1556193034887,-3469.640509784912,100.0,-88.82935662891214,161.53966560122853,0.0,83.47903129158597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-808.121350519372,2248.2041577590126,293.2637305942804,1419.1178703939754,349.77629717621767,17.62645336635927,90.69593517925713,1687.616788025185,3469.640509784913,151.46970406735784,377.2029014115549,-161.53966560123536,-66.18561727633931,21.1685371278843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-609.2135679230148,-2336.986860738404,842.6584204307117,-949.8226855438531,168.7819178405016,163.34452681425944,621.1630946572318,-2419.80969162704,100.0,-386.53677417256404,-336.3031458670048,0.0,33.83915681525148,-1732.8795255248406,-3382.215460538383,100.0,-957.9922424860115,187.98594550880352,0.0,84.61054299679428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-684.0195864087002,2419.8096916270397,299.20767176955997,52.01330317930058,336.30314586699114,6.090672804199642,75.72068113801019,1699.8561763063763,3382.215460538383,117.78492361949495,177.17946236426883,-187.98594550878988,-68.22119536712457,7.717552214976299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-774.7079937022796,-2617.5003725864667,915.478985303618,804.2829924145673,1412.560832717138,126.32040966330237,460.41781115939636,-2584.1760748845213,100.0,-486.5690075847371,-320.8341511565777,0.0,31.6338759030374,-1757.6417556945062,-3281.839713742939,116.42006356355128,-193.43381545098737,213.31659354234262,68.2613122419022,87.01363680471226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-492.18778031853515,2584.1760748845218,299.3248140913944,614.9476583012313,320.8341511565709,-5.623259156431288,66.60744306706137,1686.3627941073412,3281.8397137429383,100.0,-293.8484056609218,-213.31659354234262,0.0,6.438752222089514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1096.972932647191,-2833.8378874379214,967.6005488695719,-334.21463117983933,-1461.9024189673314,81.00824022829329,314.23050855840717,-2740.3278496285743,100.0,233.09610292601604,-303.46111620351166,0.0,53.23939905539759,-1749.956714487162,-3169.1089649023015,150.14476599302498,562.9262685399556,237.38128102567316,66.30479448723946,88.07824926393917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.79744990020123,2740.327849628574,293.61173116189207,431.26263651743244,303.46111620351166,-17.172711507848533,53.059206831943726,1796.4014777054683,3169.1089649023015,100.0,-503.5554636159907,-237.38128102566634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1308.6150233129952,-2897.9405308034193,995.6033451136236,1121.5980626009832,-815.4808827137322,30.381011000175135,130.32538547214725,-2887.3383088300316,100.0,122.35306337767824,-284.28714398971806,0.0,52.34549002779556,-1802.6188193789378,-3044.6922322042255,182.4027404476222,670.3650319375038,260.0371923226294,62.4088699965597,90.08425345228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.23326251334271,2887.3383088300316,282.2355299241118,600.7064352785626,284.2871439897249,-28.219864249840043,31.974008697385614,1853.5764527201422,3044.6922322042255,100.0,385.2745655051467,-260.0371923226294,0.0,8.406370565323606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1499.8308136646494,-3043.571019413662,997.6500728428073,201.8517915316579,164.0418086517343,-22.23955729550198,-21.102745014621675,-3024.3349960206533,100.0,611.7956085117096,-263.4260254398555,0.0,65.7996399825244,-1794.7635335896584,-2909.3278861278554,212.25044531121506,587.2621261758025,281.14987239879156,56.687494061615524,89.32928153465275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.13614535888743,3024.334996020654,265.52896280540733,-75.48622282508823,263.4260254398487,-38.441589581357505,40.223810317272395,1805.621110843637,2909.327886127855,100.0,-570.3245791847212,-281.14987239879156,0.0,19.834607959685215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1653.9582546003267,-3249.6690524256846,973.6064434930195,-1847.5564834501904,-2025.0345257478875,-73.40095827110872,-294.6346476001654,-3150.504883021923,100.0,-982.1443660591767,-241.00156411115904,0.0,74.83427836328748,-1748.7130721320593,-2763.8192674691136,238.81483904412667,16.71510876472098,300.59402476573496,49.308016194806754,86.01913746717052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.77920957688644,3150.504883021923,243.98069475159915,35.96565726062735,241.00156411117268,-47.53890334725753,27.348783105064204,1708.3547863970355,2763.8192674691136,100.0,-1284.9185771216116,-300.59402476573496,0.0,19.984535669861142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1752.260478602339,-3382.1724382590173,925.0499919826509,-2154.9017574043146,218.14167384889515,-119.74642347297731,-438.3549326904077,-3265.0991949874133,100.0,-816.5137910573535,-217.14684146224045,0.0,79.54704170825727,-1746.5848863566505,-2609.0299197896184,261.3189165362103,1010.22247348203,318.25425507264754,40.48628517741747,82.64877343844728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0144775038815,3265.0991949874133,218.22100983997393,447.5490956520184,217.14684146223362,-55.24571028650172,18.427464187130933,1748.466918995106,2609.0299197896184,100.0,848.6733575833046,-318.25425507264754,0.0,20.439920055334216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1868.0220529381759,-3450.4212521548043,855.1665725209988,411.3702201533488,1137.6898168640514,-158.23516448263092,-567.2713676532072,-3367.437854123742,100.0,-1922.2219539191592,-192.0034270602264,0.0,89.22303092479441,-1668.7479874267376,-2445.8784645829082,279.10443640668007,-166.87345415758614,334.0257559321162,30.480335510430052,81.9770976816125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.5840806712206,3367.4378541237425,189.00337555084928,-68.23947497256881,192.0034270602332,-61.33658728441077,16.973015856240448,1707.8257891587746,2445.8784645829087,100.0,161.2852184972803,-334.0257559321162,0.0,27.13819024080096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2043.1376311897793,-3544.977427094569,768.5413304209239,-759.0473553827997,35.12825655077222,-186.34188314210462,-734.1667746916501,-3456.91351571816,100.0,19.148180960979744,-165.72053841417983,0.0,90.70839872212527,-1605.9212601411666,-2275.3331495721195,291.6511744800884,-483.5662113249896,347.8149289156295,19.582839938474308,65.67133552295486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.3295721638355,3456.91351571816,157.18240394039688,2191.480088963798,165.72053841417983,-65.63337696988171,16.425230714884222,1636.1614288040807,2275.3331495721204,100.0,664.2736721944902,-347.8149289156363,0.0,37.53357447867026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1950.2921120923424,-3514.6571060944493,670.8578645367808,-460.29171895381864,-116.25165748822155,-202.22245976874547,-901.5628329065388,-3532.99517252035,100.0,200.43141358958792,-138.4541554205498,0.0,100.0,-1523.391257674034,-2098.406102493044,298.59214027674534,-8.813472864586629,359.53994002843274,8.112548809565112,55.81540687262102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.8283933465248,3532.99517252035,123.68885434759363,-204.64418356626766,138.4541554205498,-68.01039879562254,9.209361855853022,1564.1151186242894,2098.406102493044,100.0,-1181.2026985477746,-359.53994002843956,0.0,53.35766392666354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2019.042944223093,-3496.3272463523667,568.5253186854152,-598.6803428974792,108.99482269064265,-204.83494833234204,-1103.5282855271607,-3595.2313060876654,110.4975911970864,-823.0371020415987,-110.36609467618746,68.39812517804027,99.71615864110468,-1420.6287188457572,-1916.1473244644394,299.72431143718796,1652.1514873517788,369.1312053657839,-3.5950333316938554,49.79342625171071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.8634075218067,3595.231306087666,100.0,-127.8987176475755,110.36609467618746,0.0,2.32284606843167,1438.8708177110718,1916.1473244644399,100.0,57.92385603730281,-369.1312053657839,0.0,60.405161383389604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
